customer_id,country,product_family,tenure_months,monthly_spend_usd,active_users,weekly_sessions,support_tickets_90d,feature_adoption_score,is_at_risk
100469,IN,Forecasting,59,4782.88,404,350,2,85.1,0
100470,IN,Forecasting,38,5023.07,351,4,2,62.0,0
100471,IN,Forecasting,29,3691.2,285,235,1,79.9,0
100472,US,Forecasting,40,3977.41,432,69,3,88.2,0
100473,US,Core,53,4069.4,152,822,4,87.3,0
100474,US,Analytics,1,4143.53,266,605,2,65.4,0
100475,DE,Core,32,5484.75,152,926,2,54.4,1
100476,IN,Forecasting,19,1618.11,61,180,2,58.1,1
100477,IN,Analytics,7,4233.59,438,1095,2,45.8,0
100478,AU,Forecasting,3,4112.55,251,864,5,77.6,0
100479,IN,Forecasting,32,2691.35,31,1087,1,78.5,1
100480,IN,Analytics,39,4938.94,413,779,2,69.6,0
100481,US,Core,37,3403.05,471,409,0,48.7,0
100482,IN,Support AI,56,3807.26,332,752,0,62.9,0
100483,DE,Analytics,33,6233.66,166,725,3,87.3,0
100484,US,Core,42,5310.97,430,219,5,76.5,0
100485,IN,Analytics,58,4831.94,370,124,4,79.0,0
100486,IN,Support AI,47,4618.85,145,781,5,100.0,0
100487,US,Analytics,65,4018.85,168,116,2,72.6,0
100488,IN,Support AI,16,6399.31,493,123,0,37.8,0
100489,IN,Analytics,56,5082.38,476,88,3,52.6,0
100490,SG,Support AI,50,3375.5,339,747,4,72.3,0
100491,AU,Forecasting,42,2659.89,23,1112,1,68.3,0
100492,AU,Core,1,4823.52,118,597,0,65.6,0
100493,DE,Forecasting,39,4138.54,179,185,0,65.8,0
100494,SG,Analytics,61,2628.17,270,616,3,57.0,0
100495,IN,Core,46,4671.44,434,580,5,73.2,0
100496,IN,Forecasting,1,3904.07,424,713,4,87.5,1
100497,AU,Core,21,4783.73,140,521,3,92.3,0
100498,DE,Forecasting,41,4685.91,58,639,2,91.9,0
100499,IN,Support AI,58,3530.91,141,391,3,54.6,0
100500,SG,Core,32,4896.13,121,1087,1,67.7,0
100501,UK,Analytics,61,3652.3,449,646,1,63.6,1
100502,UK,Forecasting,57,3723.83,12,375,2,76.3,0
100503,IN,Core,19,3614.5,416,6,1,66.8,0
100504,IN,Analytics,14,5444.07,330,815,4,64.8,1
100505,SG,Analytics,65,3891.37,57,458,3,88.4,0
100506,DE,Core,42,5709.69,344,301,1,69.4,1
100507,UK,Support AI,61,6161.83,292,576,1,69.7,0
100508,IN,Analytics,66,3387.41,6,583,1,73.8,0
100509,US,Support AI,31,986.91,115,964,0,77.5,0
100510,US,Forecasting,4,5348.96,177,652,2,77.5,0
100511,UK,Support AI,65,3823.83,111,842,3,89.7,0
100512,US,Support AI,42,3247.19,291,777,5,50.0,0
100513,DE,Forecasting,9,3552.41,309,1020,5,72.5,0
100514,DE,Analytics,38,3743.7,88,10,1,66.6,0
100515,US,Analytics,2,5626.91,66,453,3,63.8,1
100516,DE,Support AI,21,4375.9,329,859,1,78.6,0
100517,SG,Analytics,25,5611.96,237,171,3,86.2,0
100518,US,Forecasting,33,4743.64,136,531,4,59.7,0
100519,UK,Core,41,3859.85,131,483,1,91.6,0
100520,UK,Support AI,60,3770.61,24,967,3,48.0,0
100521,DE,Forecasting,25,4817.77,427,1155,4,76.3,0
100522,US,Analytics,53,5102.47,421,130,2,55.5,0
100523,IN,Forecasting,67,5296.47,279,259,4,59.0,0
100524,US,Analytics,54,3912.31,177,929,2,68.8,0
100525,DE,Core,19,4392.73,111,212,4,62.4,0
100526,UK,Support AI,49,4842.44,157,597,2,27.9,0
100527,UK,Support AI,20,3777.64,463,1133,6,76.6,0
100528,SG,Support AI,34,2951.57,48,1170,3,78.9,0
100529,DE,Analytics,46,3313.1,412,1140,1,65.7,0
100530,AU,Analytics,21,3934.86,155,163,2,64.6,0
100531,SG,Core,1,4928.43,136,181,4,62.8,1
100532,DE,Forecasting,60,5584.88,405,213,0,44.0,0
100533,AU,Analytics,52,2708.35,480,924,2,42.6,0
100534,US,Support AI,9,3542.92,495,217,2,79.3,1
100535,US,Support AI,27,3806.35,137,517,3,82.9,0
100536,IN,Core,19,5074.19,297,982,1,76.4,0
100537,US,Support AI,70,3619.08,149,592,3,73.3,0
100538,US,Core,67,3727.29,100,1128,2,79.0,0
100539,UK,Analytics,50,2646.81,196,599,1,78.0,0
100540,UK,Analytics,32,4731.75,35,457,1,57.0,1
100541,IN,Support AI,4,4022.46,86,1162,3,71.1,0
100542,UK,Forecasting,18,3480.55,299,657,1,63.9,0
100543,UK,Support AI,7,3914.54,345,224,5,64.0,0
100544,US,Forecasting,57,5439.7,138,762,2,84.0,0
100545,IN,Support AI,7,3094.62,280,928,1,90.0,0
100546,DE,Support AI,49,3274.17,383,1006,2,35.2,1
100547,US,Support AI,68,5577.48,447,9,3,64.4,0
100548,SG,Analytics,22,4283.35,286,132,0,63.7,0
100549,IN,Analytics,49,4936.73,124,755,2,84.3,0
100550,IN,Support AI,63,4641.93,357,891,1,47.7,0
100551,US,Support AI,31,4161.13,89,784,1,26.1,1
100552,US,Support AI,32,3816.87,73,461,1,79.5,0
100553,UK,Forecasting,15,5114.71,182,905,3,81.5,0
100554,US,Support AI,31,5478.57,167,696,0,43.0,0
100555,US,Forecasting,63,5392.61,77,1111,0,66.3,1
100556,DE,Forecasting,48,2895.98,30,443,1,89.4,0
100557,IN,Core,15,5635.4,473,905,3,52.9,0
100558,IN,Forecasting,38,3806.27,340,175,1,69.4,0
100559,IN,Forecasting,51,3369.47,360,879,1,75.1,0
100560,US,Support AI,6,4013.74,37,878,0,48.0,1
100561,US,Support AI,55,5114.24,399,306,0,60.1,0
100562,UK,Analytics,15,4794.51,185,76,1,44.3,1
100563,AU,Analytics,21,3919.07,375,1191,0,65.7,0
100564,AU,Support AI,30,5121.43,247,94,3,56.9,0
100565,AU,Support AI,36,4353.85,125,563,2,70.9,0
100566,SG,Core,66,3569.73,134,4,1,76.9,1
100567,US,Analytics,16,3421.16,74,502,0,87.4,0
100568,DE,Support AI,19,4651.26,415,985,5,100.0,1
100569,IN,Core,27,4109.23,217,603,3,70.9,0
100570,DE,Support AI,61,2686.94,391,289,2,63.6,0
100571,UK,Core,69,5131.88,415,474,2,62.8,0
100572,IN,Core,33,3671.7,87,113,0,54.5,0
100573,SG,Support AI,50,5951.33,168,713,0,74.3,0
100574,UK,Forecasting,66,2656.71,66,7,3,61.1,0
100575,IN,Forecasting,61,4001.22,9,421,2,75.3,0
100576,UK,Support AI,49,3430.02,493,75,4,54.9,0
100577,IN,Analytics,39,3127.04,331,290,3,61.5,1
100578,UK,Forecasting,70,3664.53,228,83,3,74.1,0
100579,DE,Forecasting,17,6147.62,104,1113,1,66.3,0
100580,IN,Forecasting,26,4357.71,297,927,1,41.1,0
100581,IN,Analytics,51,3329.12,273,1113,1,67.8,0
100582,US,Forecasting,2,2188.51,115,820,4,56.8,0
100583,DE,Analytics,36,2306.5,12,597,2,84.5,0
100584,UK,Forecasting,61,3609.89,237,211,5,81.6,0
100585,AU,Support AI,13,3502.94,256,1154,1,36.0,0
100586,US,Analytics,58,3953.54,400,1101,4,79.2,0
100587,DE,Forecasting,30,1700.6,199,500,1,73.5,0
100588,US,Support AI,62,4099.15,53,273,1,47.2,0
100589,US,Support AI,46,5330.5,440,466,6,80.3,0
100590,UK,Support AI,12,5985.13,209,474,1,50.1,0
100591,IN,Forecasting,53,2116.11,362,1100,2,84.0,0
100592,DE,Analytics,4,3318.47,26,83,2,59.0,0
100593,IN,Support AI,18,3260.34,22,760,2,46.7,1
100594,US,Forecasting,64,4360.29,16,922,5,97.7,0
100595,US,Core,63,2858.25,395,915,2,46.4,0
100596,SG,Analytics,4,6050.49,124,234,1,56.7,0
100597,AU,Analytics,27,4247.87,396,497,2,59.5,0
100598,UK,Support AI,7,4064.54,472,412,2,61.6,0
100599,AU,Core,20,5951.99,333,490,4,77.8,0
100600,IN,Forecasting,69,4182.35,492,107,2,68.8,0
100601,SG,Forecasting,14,4640.33,465,102,5,82.1,0
100602,UK,Core,46,3374.12,362,31,1,73.2,0
100603,SG,Forecasting,58,2692.45,402,1160,1,44.6,1
100604,UK,Support AI,63,3528.6,303,501,0,75.7,0
100605,SG,Forecasting,26,6605.67,113,275,4,71.3,0
100606,UK,Forecasting,50,4896.32,55,957,1,59.3,0
100607,US,Analytics,35,4501.99,193,594,1,97.0,0
100608,SG,Core,8,3125.99,240,439,2,76.5,1
100609,IN,Core,16,5202.38,178,140,4,81.2,0
100610,IN,Analytics,54,2706.54,55,465,3,81.7,0
100611,AU,Forecasting,49,2476.24,254,777,4,62.1,0
100612,UK,Core,37,3585.22,251,749,2,76.9,0
100613,UK,Support AI,56,6349.94,477,470,0,72.4,0
100614,DE,Forecasting,50,6287.68,477,736,1,60.2,1
100615,SG,Analytics,25,3703.64,309,921,1,50.9,0
100616,SG,Support AI,21,3458.38,425,1116,1,68.3,0
100617,DE,Core,68,2395.6,159,635,2,76.2,0
100618,US,Support AI,70,4285.83,484,275,7,68.2,0
100619,US,Analytics,3,4378.21,471,157,0,65.4,0
100620,SG,Analytics,57,5068.51,67,191,0,68.4,0
100621,IN,Analytics,10,5201.78,351,15,2,64.0,0
100622,UK,Support AI,62,3982.84,231,671,4,89.7,0
100623,IN,Analytics,42,4811.63,136,257,1,71.8,0
100624,UK,Support AI,49,3429.3,208,273,2,61.2,0
100625,IN,Analytics,50,4790.75,453,870,2,42.7,0
100626,SG,Analytics,43,3642.04,462,385,0,65.2,0
100627,US,Forecasting,18,4705.4,175,994,0,59.9,0
100628,IN,Forecasting,58,4616.35,233,167,0,59.4,0
100629,UK,Analytics,40,4275.68,260,411,2,81.2,0
100630,UK,Core,39,5073.99,368,64,0,69.1,0
100631,UK,Analytics,23,2472.56,242,644,3,44.4,0
100632,US,Forecasting,1,3028.59,200,152,1,76.7,0
100633,DE,Core,40,3902.93,462,290,3,45.9,0
100634,US,Core,25,2612.41,189,883,3,77.7,0
100635,US,Support AI,47,3752.45,136,1056,1,61.3,0
100636,AU,Core,26,3787.91,166,655,3,69.2,0
100637,SG,Analytics,70,5640.65,169,1158,1,67.7,0
100638,SG,Support AI,49,4356.79,279,908,1,65.9,0
100639,UK,Analytics,33,5332.37,331,904,0,70.9,0
100640,SG,Analytics,51,4531.84,71,1188,1,69.1,0
100641,UK,Core,47,3610.77,443,109,2,94.2,0
100642,US,Support AI,45,4347.09,130,280,5,71.1,0
100643,US,Forecasting,42,5002.37,61,526,2,71.5,1
100644,AU,Support AI,67,5512.74,335,743,1,58.1,0
100645,UK,Support AI,23,4054.46,108,1188,2,73.3,1
100646,US,Analytics,31,2387.74,376,121,2,53.7,0
100647,IN,Core,18,2310.42,474,277,0,84.1,0
100648,AU,Analytics,41,3840.95,347,359,4,47.2,0
100649,US,Core,71,1628.31,389,805,5,56.2,0
100650,IN,Forecasting,44,6174.61,249,1142,0,45.2,0
100651,UK,Core,15,4856.63,176,1126,0,73.9,0
100652,AU,Support AI,66,3500.77,308,897,7,62.1,0
100653,US,Forecasting,57,2979.39,182,928,2,77.6,0
100654,UK,Analytics,32,5330.93,438,500,1,54.3,0
100655,DE,Support AI,11,2975.0,237,731,1,75.4,0
100656,UK,Support AI,29,3079.95,251,207,3,76.1,0
100657,DE,Analytics,58,3357.46,338,609,5,71.0,0
100658,IN,Core,41,4325.5,98,353,2,68.4,0
100659,DE,Analytics,14,4882.88,282,1114,0,69.9,1
100660,US,Forecasting,12,5511.94,378,442,1,55.3,0
100661,UK,Support AI,69,5349.47,389,475,2,52.9,0
100662,US,Analytics,32,4200.85,116,485,3,75.6,0
100663,US,Forecasting,49,5322.57,31,1081,1,62.8,0
100664,DE,Analytics,26,3461.9,101,1119,1,74.3,1
100665,SG,Core,7,2197.05,410,518,1,89.7,0
100666,UK,Analytics,30,3461.76,136,1194,2,61.6,0
100667,UK,Core,50,3313.11,33,908,7,59.6,0
100668,DE,Analytics,24,3504.81,300,1016,3,63.5,0
100669,IN,Analytics,43,3144.69,441,1099,3,68.5,0
100670,US,Analytics,32,3692.78,116,401,0,76.6,1
100671,IN,Support AI,24,4882.02,26,662,6,67.6,0
100672,UK,Analytics,19,6086.78,74,344,2,97.1,0
100673,SG,Forecasting,19,2302.12,68,373,2,73.9,1
100674,IN,Forecasting,19,2783.49,106,558,1,78.9,1
100675,DE,Forecasting,52,3329.41,94,64,1,67.5,0
100676,UK,Analytics,24,5042.32,320,260,1,82.2,0
100677,IN,Support AI,53,3974.56,115,971,5,65.1,0
100678,US,Core,23,3403.48,276,201,1,59.0,0
100679,DE,Analytics,24,4988.41,203,747,4,80.7,0
100680,US,Support AI,66,5252.03,328,919,3,67.2,0
100681,US,Analytics,63,4179.36,329,317,2,71.4,0
100682,US,Forecasting,29,3302.16,298,551,3,81.7,0
100683,IN,Core,20,4497.31,446,1053,0,69.9,0
100684,AU,Forecasting,51,3943.4,102,1003,2,65.9,0
100685,DE,Support AI,5,3934.89,264,1104,1,60.5,0
100686,IN,Forecasting,33,3636.36,200,755,1,82.9,0
100687,UK,Forecasting,43,5217.48,268,1064,3,63.2,0
100688,SG,Support AI,48,4474.87,74,479,2,67.3,0
100689,IN,Analytics,8,5339.27,163,723,3,72.0,1
100690,DE,Analytics,1,5669.96,470,801,2,72.0,0
100691,UK,Core,20,4704.88,401,1171,3,82.2,1
100692,US,Forecasting,9,3642.88,215,443,2,67.0,0
100693,DE,Forecasting,37,5344.36,59,1050,3,87.3,0
100694,UK,Support AI,66,4712.23,326,612,3,64.5,0
100695,IN,Forecasting,21,7063.7,154,127,4,73.2,0
100696,SG,Core,33,4541.11,168,787,5,65.4,0
100697,IN,Forecasting,16,4967.46,53,1177,2,97.3,0
100698,AU,Support AI,4,4519.47,148,545,0,63.1,1
100699,DE,Core,50,4090.99,111,659,0,64.4,0
100700,US,Analytics,19,3915.33,21,1112,2,69.6,0
100701,DE,Support AI,39,4523.67,295,1104,7,64.3,0
100702,US,Analytics,49,4773.29,484,481,4,72.4,0
100703,UK,Support AI,60,5469.83,67,913,1,85.2,0
100704,DE,Forecasting,14,4539.74,30,758,0,70.1,1
100705,IN,Forecasting,42,3690.82,54,778,1,70.6,0
100706,SG,Forecasting,65,3840.46,275,865,4,64.8,0
100707,SG,Forecasting,35,2744.77,413,394,2,60.9,0
100708,IN,Support AI,3,6027.34,158,367,2,69.4,0
100709,IN,Support AI,19,3604.71,63,35,0,68.1,0
100710,UK,Analytics,57,5264.18,52,1028,1,84.4,1
100711,AU,Support AI,57,4504.21,305,334,1,54.6,0
100712,UK,Forecasting,23,4534.11,181,810,1,88.4,0
100713,UK,Forecasting,14,4070.81,179,823,5,65.9,1
100714,SG,Analytics,21,3333.42,123,845,2,70.1,0
100715,US,Analytics,18,3134.61,448,1036,1,53.1,0
100716,IN,Forecasting,53,6101.31,190,1041,0,75.9,0
100717,US,Analytics,60,4325.36,355,5,2,54.6,0
100718,AU,Analytics,4,5437.79,372,1008,3,73.2,0
100719,UK,Support AI,53,5723.4,34,251,3,71.9,0
100720,IN,Analytics,54,3748.07,127,775,3,63.4,0
100721,IN,Forecasting,44,4665.86,448,808,1,39.1,0
100722,US,Core,62,4249.51,441,67,3,98.2,0
100723,UK,Core,3,2927.06,209,342,5,53.2,0
100724,US,Support AI,50,3995.97,82,1092,3,71.8,1
100725,US,Core,10,4846.26,152,172,0,57.8,0
100726,US,Support AI,64,3651.07,474,280,3,82.7,0
100727,US,Support AI,36,3842.67,338,101,5,62.7,0
100728,IN,Analytics,7,4009.3,42,202,2,57.5,0
100729,IN,Support AI,53,6522.68,360,766,2,76.3,0
100730,DE,Analytics,54,2182.55,77,1010,1,50.2,0
100731,US,Support AI,33,4751.81,155,715,2,62.2,1
100732,US,Core,23,3921.33,243,343,4,77.7,0
100733,DE,Analytics,2,3495.28,179,1030,3,89.1,0
100734,US,Analytics,65,3894.34,350,442,0,54.5,0
100735,AU,Support AI,14,4934.11,82,379,3,59.4,0
100736,US,Core,60,4996.98,439,608,4,72.9,0
100737,DE,Support AI,42,4404.62,298,166,1,40.0,1
100738,DE,Core,49,5402.02,156,429,2,87.0,0
100739,IN,Analytics,50,5595.72,478,959,5,54.0,0
100740,US,Forecasting,61,5098.01,241,731,0,61.9,0
100741,US,Core,3,3599.19,211,1185,3,71.7,0
100742,UK,Analytics,71,4743.89,15,931,4,68.7,0
100743,US,Support AI,4,4749.12,498,434,1,54.5,0
100744,IN,Support AI,71,3302.81,423,920,1,92.1,0
100745,IN,Core,19,2473.62,92,1038,3,31.9,1
100746,DE,Forecasting,61,1974.95,474,758,1,52.3,0
100747,IN,Forecasting,6,4276.84,399,915,4,59.1,0
100748,SG,Core,33,4527.84,213,605,1,54.7,0
100749,UK,Forecasting,39,2900.04,464,1094,3,85.1,0
100750,US,Forecasting,68,5350.64,281,287,3,44.8,0
100751,DE,Forecasting,9,4367.44,345,510,1,89.8,0
100752,US,Analytics,3,5684.4,95,306,1,64.1,1
100753,IN,Analytics,47,4607.59,59,124,2,48.9,0
100754,AU,Forecasting,4,3027.03,266,740,0,38.6,0
100755,US,Forecasting,56,4704.11,166,144,5,65.0,0
100756,DE,Core,3,4937.12,490,273,2,58.2,1
100757,UK,Core,69,3597.61,47,916,2,71.3,0
100758,US,Forecasting,38,2613.7,382,291,2,61.7,0
100759,IN,Support AI,68,4310.33,302,1036,4,81.4,0
100760,SG,Core,9,3099.07,440,61,1,66.0,1
100761,US,Core,20,5432.98,499,550,2,62.1,0
100762,US,Support AI,33,3752.11,435,83,1,81.6,0
100763,US,Forecasting,3,6097.06,190,74,1,71.2,0
100764,UK,Support AI,8,1863.43,349,949,2,78.8,1
100765,US,Support AI,24,4348.28,85,82,1,84.1,0
100766,US,Support AI,53,5772.33,245,1071,2,63.9,0
100767,US,Core,51,3220.67,137,719,2,68.5,1
100768,US,Analytics,7,4024.88,128,580,4,79.8,0
100769,AU,Core,5,3756.66,287,1102,5,33.7,1
100770,US,Core,47,3447.86,67,467,1,66.6,0
100771,IN,Support AI,26,4469.08,286,481,3,64.9,0
100772,IN,Forecasting,57,2775.04,203,493,2,73.2,0
100773,UK,Core,22,4077.93,118,781,3,56.8,0
100774,US,Core,26,4767.59,283,1017,3,83.3,0
100775,UK,Core,16,3963.4,376,651,4,57.7,0
100776,IN,Analytics,19,3099.78,306,339,2,61.6,0
100777,US,Analytics,51,5333.2,48,1068,2,58.7,0
100778,SG,Analytics,34,5003.28,283,719,2,85.2,0
100779,UK,Support AI,47,3054.69,313,999,3,38.8,0
100780,US,Core,6,2776.48,343,520,1,93.0,0
100781,UK,Forecasting,39,3152.88,215,241,3,88.6,0
100782,IN,Analytics,33,4799.8,51,1133,4,60.1,1
100783,IN,Analytics,65,4503.13,67,814,3,82.4,1
100784,UK,Support AI,31,5069.09,169,371,2,69.8,0
100785,DE,Support AI,8,3841.23,319,1017,1,91.1,0
100786,UK,Core,50,3182.79,370,13,4,81.3,0
100787,DE,Analytics,11,5210.73,338,1116,0,98.7,0
100788,SG,Core,65,3591.21,159,695,3,46.1,0
100789,IN,Analytics,28,4405.2,222,709,3,70.7,0
100790,US,Forecasting,56,2495.08,28,19,2,43.9,0
100791,IN,Analytics,47,3573.21,400,213,2,60.7,0
100792,DE,Analytics,34,5310.34,179,865,3,99.5,0
100793,US,Analytics,42,3412.1,257,671,3,74.6,0
100794,US,Analytics,13,5095.95,227,155,2,81.8,1
100795,DE,Analytics,6,1635.88,146,799,3,75.2,1
100796,US,Analytics,55,3584.67,88,896,0,74.3,0
100797,US,Forecasting,69,4011.51,477,329,2,60.7,0
100798,SG,Core,62,6116.79,64,828,5,58.1,0
100799,SG,Core,22,2914.03,472,1167,1,60.3,1
100800,SG,Forecasting,26,4938.09,61,580,3,29.8,0
100801,DE,Forecasting,26,5362.62,52,277,2,66.9,0
100802,UK,Analytics,50,3406.36,452,1154,5,71.4,1
100803,IN,Core,45,3789.12,473,1093,3,59.3,0
100804,US,Forecasting,57,4355.79,448,549,3,66.2,0
100805,US,Analytics,68,2570.37,388,511,0,75.4,0
100806,AU,Forecasting,28,3699.39,248,1001,1,80.4,0
100807,US,Core,48,5603.72,57,3,3,51.2,0
100808,IN,Core,36,4774.92,297,376,2,56.9,1
100809,UK,Forecasting,68,4027.57,262,653,0,78.5,0
100810,US,Analytics,26,4324.38,369,785,1,76.2,0
100811,US,Forecasting,14,4839.0,22,755,2,86.8,0
100812,UK,Forecasting,27,5049.65,43,446,3,86.2,0
100813,IN,Analytics,44,3587.94,296,1043,1,100.0,0
100814,US,Core,68,5888.19,428,780,2,63.9,0
100815,UK,Core,59,5647.98,466,650,3,90.1,0
100816,UK,Support AI,2,4944.98,286,1126,2,55.1,1
100817,IN,Core,37,3272.74,187,115,2,100.0,0
100818,AU,Forecasting,12,3077.75,238,852,4,74.4,0
100819,US,Support AI,26,3840.74,256,1112,5,75.6,0
100820,US,Support AI,68,4266.84,311,795,3,81.9,0
100821,IN,Analytics,70,2254.66,117,679,3,49.0,0
100822,DE,Core,11,4744.16,197,439,2,53.0,0
100823,AU,Support AI,11,5616.21,272,328,1,69.6,1
100824,UK,Forecasting,50,4834.12,426,656,2,72.8,0
100825,US,Analytics,30,3456.34,402,1078,4,97.2,0
100826,IN,Forecasting,31,3326.16,378,556,0,54.7,0
100827,US,Core,63,4529.84,111,147,3,89.6,0
100828,UK,Forecasting,66,4031.37,206,581,6,64.3,0
100829,US,Forecasting,64,4687.35,278,119,2,64.1,0
100830,IN,Analytics,56,4861.89,484,1123,2,65.7,0
100831,IN,Analytics,70,5401.08,180,643,1,63.7,0
100832,DE,Analytics,52,2954.66,459,259,5,74.8,0
100833,AU,Core,63,4443.78,375,750,3,62.5,0
100834,SG,Core,39,3800.18,318,646,6,48.3,1
100835,IN,Support AI,4,4091.5,352,614,1,64.3,0
100836,SG,Analytics,58,5150.85,397,711,2,74.4,0
100837,UK,Core,67,5270.44,350,1115,3,48.4,0
100838,IN,Core,23,5738.29,337,1027,0,76.1,0
100839,IN,Analytics,31,4668.15,192,317,1,84.5,0
100840,US,Support AI,41,4078.98,216,289,0,88.7,0
100841,SG,Analytics,47,3921.83,301,1188,3,72.7,0
100842,IN,Support AI,48,2291.77,422,774,3,42.7,0
100843,IN,Analytics,28,5673.71,327,26,1,77.1,0
100844,US,Support AI,61,3845.91,493,636,1,81.5,0
100845,UK,Support AI,58,4756.49,342,144,1,58.2,0
100846,DE,Core,67,4946.9,206,38,2,67.0,0
100847,AU,Core,41,2830.15,289,225,3,74.8,0
100848,US,Support AI,6,3184.32,313,307,2,93.0,0
100849,UK,Support AI,61,5901.72,434,98,2,64.4,0
100850,US,Core,6,4519.48,131,1003,0,80.5,0
100851,US,Forecasting,14,3561.36,128,527,2,72.4,0
100852,UK,Support AI,21,4061.02,104,663,2,70.8,1
100853,UK,Support AI,14,5394.86,32,1038,3,86.6,0
100854,US,Analytics,52,5227.75,339,1005,0,56.4,0
100855,IN,Support AI,32,2587.31,481,985,3,71.2,0
100856,SG,Forecasting,16,5997.71,308,237,4,68.4,1
100857,UK,Support AI,1,5262.76,35,894,1,46.9,0
100858,DE,Core,16,4032.28,185,1194,1,85.3,0
100859,IN,Forecasting,50,2889.11,451,11,0,79.6,0
100860,SG,Core,57,5359.41,30,1042,0,68.5,0
100861,SG,Analytics,22,4724.07,308,1039,2,64.3,0
100862,SG,Core,6,2596.42,223,1010,2,68.0,0
100863,IN,Analytics,40,3944.71,459,477,7,77.9,0
100864,US,Support AI,56,7638.79,259,241,2,68.7,0
100865,UK,Forecasting,5,4218.15,284,878,2,58.7,0
100866,UK,Analytics,57,3383.83,362,748,1,60.8,0
100867,SG,Analytics,13,3090.65,411,873,2,67.8,0
100868,US,Analytics,19,6149.31,260,309,1,54.9,0
100869,US,Forecasting,45,5132.54,362,215,1,72.7,0
100870,SG,Analytics,4,5748.18,403,1082,2,56.9,0
100871,US,Core,22,4473.0,264,619,3,54.6,1
100872,UK,Forecasting,10,5579.42,359,1022,0,100.0,0
100873,DE,Support AI,16,3266.85,184,1111,0,95.2,0
100874,SG,Analytics,55,4378.85,180,552,6,70.0,0
100875,UK,Core,17,4515.76,6,317,1,79.9,0
100876,DE,Core,4,5720.69,336,1075,2,82.3,0
100877,DE,Support AI,16,4550.73,129,858,1,66.9,0
100878,IN,Support AI,7,3511.94,407,800,2,72.0,1
100879,IN,Core,45,4270.48,476,1149,4,64.3,0
100880,IN,Core,70,2355.95,438,297,1,85.6,0
100881,IN,Core,12,1646.93,141,434,0,85.8,0
100882,UK,Analytics,52,5114.48,327,49,5,89.9,0
100883,IN,Support AI,26,3787.78,377,466,0,71.7,1
100884,US,Core,6,3912.44,255,537,2,98.3,0
100885,DE,Support AI,49,5114.04,256,544,1,66.9,0
100886,DE,Core,15,5736.71,221,183,2,96.7,0
100887,US,Forecasting,37,4787.94,157,971,4,61.5,0
100888,US,Analytics,37,6320.88,288,588,1,49.8,0
100889,AU,Support AI,43,4752.96,495,528,4,96.4,0
100890,DE,Analytics,10,4532.43,113,1037,1,77.2,1
100891,UK,Analytics,18,4464.43,28,585,1,75.3,0
100892,US,Core,53,2785.95,32,1070,2,63.0,0
100893,US,Support AI,67,5251.6,293,269,1,56.2,0
100894,SG,Analytics,1,1509.99,138,1021,2,57.5,1
100895,UK,Analytics,30,3555.12,233,1186,3,69.9,0
100896,US,Forecasting,63,4225.22,475,901,4,65.9,0
100897,US,Forecasting,21,3331.26,42,1071,3,40.8,0
100898,US,Forecasting,32,3703.07,91,888,1,91.7,0
100899,IN,Analytics,65,6223.31,110,721,5,62.1,0
100900,IN,Core,69,5414.43,231,917,2,85.3,0
100901,US,Core,47,3445.59,348,1152,0,58.1,0
100902,US,Core,50,3683.48,95,727,4,70.2,0
100903,IN,Forecasting,44,2795.3,58,825,4,81.6,0
100904,UK,Forecasting,21,4975.49,47,97,2,79.7,0
100905,AU,Forecasting,63,3925.28,401,1151,1,64.2,0
100906,IN,Support AI,3,2036.89,19,933,0,75.1,1
100907,US,Core,5,4310.86,314,196,4,77.5,0
100908,US,Support AI,43,4682.88,291,349,2,65.9,0
100909,DE,Support AI,60,5259.46,54,272,1,52.4,0
100910,SG,Forecasting,58,4119.31,278,385,4,59.3,0
100911,UK,Forecasting,49,3790.06,146,1062,1,62.7,0
100912,UK,Core,27,6384.89,259,558,2,68.4,0
100913,UK,Core,26,4207.24,72,505,1,90.3,0
100914,UK,Core,31,4991.52,335,935,0,80.7,1
100915,UK,Forecasting,19,3606.51,399,447,0,56.6,1
100916,US,Analytics,30,4958.9,6,1063,0,93.7,0
100917,US,Core,8,2598.81,268,905,2,66.9,0
100918,DE,Core,23,3691.73,325,310,1,77.4,0
100919,IN,Core,67,2870.9,6,757,2,54.9,0
100920,US,Forecasting,51,3534.53,363,580,1,61.7,0
100921,UK,Forecasting,11,5575.52,273,414,2,82.5,0
100922,IN,Forecasting,21,3526.44,156,1087,3,55.7,0
100923,IN,Core,19,4990.08,243,479,2,68.8,1
100924,US,Core,20,5868.99,342,142,5,74.6,0
100925,US,Core,50,4169.66,323,491,1,53.7,0
100926,US,Support AI,64,5293.14,389,621,1,43.1,0
100927,UK,Forecasting,51,4784.19,22,154,3,80.7,0
100928,IN,Analytics,35,4328.08,394,892,1,100.0,0
100929,SG,Core,12,5025.35,22,277,3,74.4,0
100930,DE,Analytics,11,6223.93,326,113,2,77.1,0
100931,DE,Support AI,58,3499.0,177,646,3,55.6,0
100932,IN,Core,49,3144.88,36,195,2,88.6,0
100933,SG,Support AI,37,3080.29,345,938,1,62.7,0
100934,SG,Analytics,41,5293.87,278,84,2,84.3,0
100935,US,Core,61,5442.3,334,504,1,76.5,0
100936,UK,Support AI,58,3609.26,191,64,1,76.8,0
100937,US,Forecasting,7,1850.39,142,461,4,76.3,0
